file,point_x,point_y,kind 
105_4,289,225,bifurcation
105_4,350,269,termination
105_4,381,280,termination
105_4,207,268,bifurcation
105_4,442,303,bifurcation
105_4,251,330,bifurcation
105_4,429,321,bifurcation
105_4,403,344,termination
105_4,350,250,bifurcation
105_4,325,223,termination
105_4,304,254,bifurcation
105_4,336,235,bifurcation
105_4,463,43,bifurcation
105_4,429,314,termination
105_4,464,15,termination
105_4,318,221,bifurcation
105_4,334,235,bifurcation
105_4,350,260,termination
105_4,444,303,bifurcation
105_4,221,280,bifurcation
105_4,367,239,bifurcation
105_4,320,208,termination
105_4,231,271,bifurcation
105_4,331,206,bifurcation
105_4,401,311,termination
105_4,445,314,bifurcation
105_4,425,52,termination
105_4,345,271,bifurcation
105_4,220,312,bifurcation
105_4,329,269,termination
105_4,412,335,termination
105_4,321,262,bifurcation
105_4,280,18,termination
105_4,317,235,bifurcation
105_4,287,334,termination
105_4,219,316,bifurcation
105_4,296,16,termination
105_4,252,103,termination
105_4,457,301,termination
105_4,310,271,bifurcation
105_4,220,304,bifurcation
105_4,395,335,termination
105_4,463,14,bifurcation
105_4,305,240,bifurcation
105_4,334,215,bifurcation
105_4,353,259,bifurcation
105_4,457,44,bifurcation
105_4,323,270,bifurcation
105_4,445,295,termination
105_4,447,300,bifurcation
105_4,351,294,bifurcation
105_4,291,334,termination
105_4,337,284,bifurcation
105_4,321,255,bifurcation
105_4,363,322,bifurcation
105_4,292,17,termination
105_4,208,317,bifurcation
105_4,221,285,bifurcation
105_4,202,334,termination
105_4,244,280,bifurcation
105_4,366,258,bifurcation
105_4,313,302,bifurcation
105_4,378,247,bifurcation
105_4,330,222,termination
105_4,469,288,termination
105_4,358,188,termination
105_4,445,289,bifurcation
105_4,231,312,bifurcation
105_4,289,221,termination
105_4,327,221,bifurcation
105_4,252,300,bifurcation
105_4,357,188,bifurcation
105_4,207,301,bifurcation
105_4,336,264,bifurcation
105_4,457,291,bifurcation
105_4,395,120,bifurcation
105_4,317,196,termination
105_4,322,207,bifurcation
105_4,383,246,bifurcation
105_4,393,119,bifurcation
105_4,350,263,termination
105_4,447,256,bifurcation
105_4,358,253,termination
105_4,452,43,bifurcation
105_4,356,269,bifurcation
105_5,334,4,termination
105_5,250,288,termination
105_5,236,350,termination
105_5,310,3,termination
105_5,221,279,bifurcation
105_5,162,348,bifurcation
105_5,149,125,termination
105_5,160,360,bifurcation
105_5,256,327,termination
105_5,172,237,bifurcation
105_5,169,332,bifurcation
105_5,207,348,bifurcation
105_5,219,143,bifurcation
105_5,183,286,termination
105_5,174,239,termination
105_5,213,353,bifurcation
105_5,188,198,bifurcation
105_5,258,288,bifurcation
105_5,175,349,bifurcation
105_5,160,348,termination
105_5,164,351,bifurcation
105_5,305,243,bifurcation
105_5,183,252,termination
105_5,284,301,bifurcation
105_5,154,350,termination
105_5,284,315,termination
105_5,222,357,termination
105_5,153,127,bifurcation
105_5,258,301,termination
105_5,158,221,termination
105_5,165,302,bifurcation
105_5,248,230,bifurcation
105_5,268,257,bifurcation
105_5,221,328,bifurcation
105_5,317,6,bifurcation
105_5,165,222,bifurcation
105_5,237,274,bifurcation
105_5,205,366,bifurcation
105_5,173,365,bifurcation
105_5,205,363,termination
105_5,358,12,bifurcation
105_5,288,139,termination
105_5,370,252,bifurcation
105_5,200,16,termination
105_5,165,330,bifurcation
105_5,311,12,bifurcation
105_5,211,345,bifurcation
105_5,301,250,bifurcation
105_5,373,360,bifurcation
105_5,356,301,termination
105_5,310,334,bifurcation
105_5,221,350,bifurcation
105_5,197,17,termination
105_5,232,351,bifurcation
105_5,182,246,bifurcation
105_5,318,251,bifurcation
105_5,189,352,bifurcation
105_5,252,335,bifurcation
105_5,215,365,bifurcation
105_5,245,240,bifurcation
105_5,318,214,bifurcation
105_5,216,350,bifurcation
105_5,241,240,bifurcation
105_5,223,279,bifurcation
105_5,307,254,termination
105_5,156,331,bifurcation
105_5,152,348,bifurcation
105_5,183,29,termination
105_5,202,353,bifurcation
105_5,226,162,termination
105_5,272,301,bifurcation
105_5,175,346,bifurcation
105_5,210,353,bifurcation
105_5,360,253,termination
105_5,311,255,bifurcation
105_5,180,286,bifurcation
105_5,221,324,bifurcation
105_5,176,301,bifurcation
105_5,254,314,termination
105_5,174,292,bifurcation
105_5,206,274,bifurcation
105_5,156,284,bifurcation
105_5,263,288,bifurcation
105_5,205,320,termination
105_5,207,366,termination
105_5,161,211,bifurcation
105_5,155,300,bifurcation
105_5,253,330,termination
105_5,237,310,bifurcation
105_5,270,212,bifurcation
105_5,237,265,termination
105_5,254,335,termination
105_5,183,350,bifurcation
105_5,194,17,termination
105_5,367,2,bifurcation
105_5,355,141,termination
105_5,174,295,termination
105_5,204,313,bifurcation
105_5,260,334,termination
105_5,175,347,bifurcation
105_5,175,210,bifurcation
105_5,228,366,bifurcation
105_5,159,331,bifurcation
105_5,341,310,termination
105_5,154,320,bifurcation
105_5,145,125,termination
105_5,239,335,bifurcation
105_5,173,319,bifurcation
105_5,218,366,termination
105_5,157,328,termination
105_5,367,9,bifurcation
105_5,238,337,termination
105_5,172,218,termination
105_5,189,194,termination
105_5,273,207,bifurcation
105_5,268,306,bifurcation
105_5,313,216,bifurcation
105_5,202,355,bifurcation
105_5,218,332,termination
105_5,190,191,termination
105_5,226,334,termination
105_5,230,360,bifurcation
105_5,161,42,termination
105_5,311,27,bifurcation
105_5,316,303,bifurcation
105_5,166,318,bifurcation
105_5,351,334,termination
105_5,181,365,termination
105_5,226,202,termination
105_5,345,80,bifurcation
105_5,357,253,bifurcation
105_5,363,219,termination
105_5,254,301,termination
105_5,238,350,termination
105_5,195,351,bifurcation
105_5,346,286,bifurcation
105_5,314,239,bifurcation
105_5,176,27,termination
105_5,212,303,bifurcation
105_5,174,215,termination
105_5,223,339,bifurcation
105_5,185,350,bifurcation
105_5,159,319,bifurcation
105_5,155,317,bifurcation
105_5,354,309,bifurcation
105_5,176,366,termination
105_5,181,21,termination
105_5,231,362,bifurcation
105_5,221,276,termination
105_5,174,347,bifurcation
105_6,265,94,termination
105_6,312,106,bifurcation
105_6,134,334,bifurcation
105_6,152,380,termination
105_6,140,306,bifurcation
105_6,281,312,bifurcation
105_6,274,91,bifurcation
105_6,132,273,bifurcation
105_6,186,382,termination
105_6,275,349,bifurcation
105_6,165,385,bifurcation
105_6,131,360,termination
105_6,262,107,bifurcation
105_6,158,282,termination
105_6,308,78,termination
105_6,155,335,bifurcation
105_6,197,382,termination
105_6,341,386,bifurcation
105_6,237,229,termination
105_6,262,307,bifurcation
105_6,276,397,bifurcation
105_6,127,291,termination
105_6,317,82,termination
105_6,215,397,bifurcation
105_6,347,115,bifurcation
105_6,174,368,termination
105_6,190,382,termination
105_6,203,364,termination
105_6,267,97,bifurcation
105_6,297,92,bifurcation
105_6,158,264,termination
105_6,157,384,bifurcation
105_6,194,251,termination
105_6,162,347,termination
105_6,203,94,termination
105_6,184,383,bifurcation
105_6,158,370,termination
105_6,138,334,termination
105_6,265,348,bifurcation
105_6,275,125,bifurcation
105_6,142,286,bifurcation
105_6,269,316,bifurcation
105_6,344,82,termination
105_6,151,275,bifurcation
105_6,132,363,bifurcation
105_6,304,108,bifurcation
105_6,261,350,termination
105_6,207,349,bifurcation
105_6,233,348,bifurcation
105_6,140,371,bifurcation
105_6,206,372,termination
105_6,265,350,bifurcation
105_6,159,267,bifurcation
105_6,142,375,termination
105_6,260,307,termination
105_6,206,334,bifurcation
105_6,130,363,termination
105_6,134,328,bifurcation
105_6,205,80,bifurcation
105_6,225,183,bifurcation
105_6,127,277,bifurcation
105_6,280,336,termination
105_6,145,91,termination
105_6,139,286,bifurcation
105_6,332,356,bifurcation
105_6,278,111,bifurcation
105_6,246,400,termination
105_6,333,333,termination
105_6,247,233,bifurcation
105_6,319,386,bifurcation
105_6,348,345,bifurcation
105_6,324,94,termination
105_6,216,95,bifurcation
105_6,149,88,termination
105_6,347,99,bifurcation
105_6,157,339,termination
105_6,163,393,bifurcation
105_6,268,348,bifurcation
105_6,214,394,bifurcation
105_6,339,95,bifurcation
105_6,142,325,termination
105_6,159,362,bifurcation
105_6,190,321,termination
105_6,143,373,bifurcation
105_6,246,235,bifurcation
105_6,279,332,termination
105_6,174,350,bifurcation
105_6,281,309,bifurcation
105_6,133,363,bifurcation
105_6,160,395,bifurcation
105_6,171,366,bifurcation
105_6,340,358,bifurcation
105_6,140,312,termination
105_6,298,336,bifurcation
105_6,307,391,bifurcation
105_6,258,94,bifurcation
105_6,227,396,bifurcation
105_6,211,324,termination
105_6,330,78,termination
105_6,207,87,bifurcation
105_6,211,334,bifurcation
105_6,116,380,termination
105_6,181,371,termination
105_6,212,94,bifurcation
105_6,278,315,bifurcation
105_6,317,80,bifurcation
105_6,253,389,termination
105_6,329,94,termination
105_6,141,271,bifurcation
105_6,174,383,bifurcation
105_6,158,284,bifurcation
105_6,285,79,bifurcation
105_6,183,387,termination
105_6,322,425,termination
105_6,288,110,bifurcation
105_6,200,80,termination
105_6,312,157,bifurcation
105_6,142,288,termination
105_6,144,364,bifurcation
105_6,316,401,bifurcation
105_6,155,274,bifurcation
105_6,327,419,termination
105_6,153,84,termination
105_6,255,348,bifurcation
105_6,222,379,bifurcation
105_6,239,398,bifurcation
105_6,213,340,termination
105_6,144,286,termination
105_6,312,381,bifurcation
105_6,334,355,bifurcation
105_6,332,334,bifurcation
105_6,268,422,termination
105_6,135,318,termination
105_6,176,398,termination
105_6,320,93,bifurcation
105_6,125,301,bifurcation
105_6,276,110,termination
105_6,204,382,bifurcation
105_6,342,366,termination
105_6,258,349,termination
105_6,281,339,bifurcation
105_6,348,205,bifurcation
105_6,181,347,termination
105_6,156,361,bifurcation
105_6,347,94,termination
105_6,268,339,bifurcation
105_6,198,383,bifurcation
105_6,189,348,termination
105_6,333,344,bifurcation
105_6,155,373,termination
105_6,120,318,termination
105_6,127,368,bifurcation
105_6,219,93,termination
105_6,334,353,termination
105_6,252,385,bifurcation
105_6,256,383,bifurcation
105_6,206,294,bifurcation
105_6,125,295,termination
105_6,261,93,termination
105_6,301,108,bifurcation
105_6,347,89,bifurcation
105_6,125,319,bifurcation
105_6,146,334,bifurcation
105_6,221,351,bifurcation
105_6,174,396,bifurcation
105_6,169,237,termination
105_6,301,101,termination
105_6,142,301,bifurcation
105_6,320,94,bifurcation
105_6,333,297,bifurcation
105_6,296,109,termination
105_6,333,336,termination
105_6,348,85,termination
105_6,157,359,termination
105_7,209,285,termination
105_7,280,69,termination
105_7,322,75,termination
105_7,329,107,termination
105_7,326,391,termination
105_7,242,332,termination
105_7,276,413,termination
105_7,385,129,termination
105_7,174,130,termination
105_7,334,350,termination
105_7,385,174,termination
105_7,170,435,bifurcation
105_7,273,396,termination
105_7,270,429,termination
105_7,337,348,termination
105_7,236,246,termination
105_7,328,348,bifurcation
105_7,397,402,termination
105_7,335,354,bifurcation
105_7,211,448,termination
105_7,270,406,termination
105_7,265,428,bifurcation
105_7,398,168,bifurcation
105_7,240,81,termination
105_7,285,353,bifurcation
105_7,283,405,bifurcation
105_7,341,83,termination
105_7,384,157,termination
105_7,398,166,termination
105_7,205,288,termination
105_7,161,140,bifurcation
105_7,379,171,termination
105_7,334,92,termination
105_7,332,349,termination
105_7,332,78,termination
105_7,331,115,termination
105_7,163,445,bifurcation
105_7,404,397,bifurcation
105_7,382,454,termination
105_7,332,127,bifurcation
105_7,396,170,termination
105_7,187,121,termination
105_7,190,101,bifurcation
105_7,268,430,termination
105_7,395,428,termination
105_7,266,383,termination
105_7,228,85,termination
105_7,403,151,bifurcation
105_7,385,441,termination
105_7,219,432,termination
105_7,348,66,termination
105_7,361,70,bifurcation
105_7,314,65,termination
